,,,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006293,79049,Alfa Life Insurance Corporation,0,151761,47305,2,199068,93230,0,35754,4697,7187,140867,58200,182307,109724,0,0,2548,-65,44,294558,256522,119233,0,0,21664,68,397488,1578,-104507,0,0,0,150,0,-2217,-2067,-48373,173829,125456,0,143494,51748,2,195244,186763,0,34805,4528,2090,228185,-32941,148496,116459,0,0,8756,0,203,273914,65540,140033,0,0,18957,624,225154,994,47766,0,0,0,103,10000,-721,-10618,4207,169622,173829,0,134240,50073,2,184315,89384,0,32535,4438,8600,134957,49358,148874,87233,0,0,2616,0,650,239373,235482,66501,0,0,26294,135,328411,342,-89380,0,0,0,225,0,-1699,-1474,-41496,211118,169622,0,148195,49729,3,197927,88648,0,35057,4824,5714,134243,63684,412611,39677,0,0,0,0,135,452423,389762,56661,0,0,9900,0,456324,170,-4070,0,0,0,10,0,-1279,-1269,58345,152774,211118
070187,00000,Allianz Life Insurance Group (G),-174478,11510224,4657148,1157145,17324518,7370365,-1024713,1739538,0,304313,8389502,8935015,8295354,733119,673278,5929,89258,0,201290,9998229,14654011,779189,2281527,7424,115397,1120330,18957877,2989,-8962637,0,0,500000,-1223991,570000,92754,-1201237,-1228859,2026677,797818,-3907,15477294,3922443,977769,20377506,7065149,-473536,2071271,0,223229,8886113,11491393,5325106,185373,811372,0,34372,0,1082979,7439203,15354522,211342,1854016,7484,32069,578322,18037756,1923,-10600476,0,0,0,-1099270,250000,531114,-818155,72762,1953915,2026677,-16160,9239272,3762470,1106812,14108553,7144031,1892386,1424638,0,47790,10508845,3599709,5934723,233041,493391,15471,136883,0,1813991,8627500,8798889,401477,559154,6649,184072,1148025,11098265,-5551,-2465214,0,0,500000,-1086434,650000,1029232,-207203,927292,1026623,1953915,-19105,9309283,3640578,601193,13551054,7409569,2923791,1355212,0,261837,11950409,1600644,6736952,486249,463591,0,1243,0,724645,8412681,7002239,517415,591486,6521,9996,306826,8434482,-7262,-14539,0,0,0,-1053458,150000,-813262,-2016720,-430615,1457237,1026623
070106,00000,Allstate Financial Companies (G),180515,2250634,1712137,179216,4141987,4287295,-745501,857107,130,270362,4669393,-527406,10287675,680743,465891,0,538310,69,0,11972687,8422103,1274244,694031,35273,713485,20884,11160019,1097,811571,0,91790,0,-359184,31068,-20827,-319289,-35124,881157,846033,76622,-8961973,2071188,123583,-6767203,5652683,-1115577,1294837,134,-59843,5772234,-12539437,15556740,1994043,2507844,0,580373,2,167178,20806181,4050695,1622274,588448,4772,750980,10551,7027719,-196598,13975060,0,-700000,0,-400615,106000,4908,-1201707,233916,647241,881157,70262,3232643,2471230,142800,5846674,7035724,-1122264,1065704,124,14370,6993657,-1146983,8959119,281882,1207382,0,473923,-268,27,10922066,5177779,499511,806187,7437,532892,211736,7235541,-9517,3696041,-200000,-500000,0,-2125398,74000,-123262,-3022660,-473602,1120843,647241,19478,2998953,2572622,167245,5738820,7702327,-1078491,1032305,124,-21932,7634332,-1895512,9940371,53713,1244324,0,356187,-323,812,11595084,7495069,208159,639977,36038,498242,58827,8936313,-14505,2673275,-200000,0,0,-346593,60250,269542,-337301,440462,680381,1120843
070406,00000,American Equity Investment Group (G),0,6500001,2331944,61362,8893306,1852262,0,747554,0,87010,2686826,6206480,2193784,410520,525595,0,97212,0,0,3227111,7936145,403719,558290,0,39245,588859,9526259,13,-6299161,0,119978,0,-52497,0,-268320,-200838,-293519,829789,536271,0,3906994,2683916,50967,6641877,1718882,0,519437,0,129872,2368192,4273685,1705895,534787,505727,0,130641,0,0,2877050,5499800,493414,430734,0,77167,492296,6993411,49,-4116410,0,0,0,-62115,0,-170153,-232268,-74993,904783,829789,0,3920088,2381066,53904,6355058,1539007,0,504306,0,126761,2170074,4184984,3881501,726813,804993,0,132511,0,1308,5547125,8644011,711591,750417,0,92939,419345,10618302,8,-5071185,0,311,0,-47513,0,549715,502513,-383688,1288471,904783,0,3547279,1348693,78131,4974102,1354207,0,496633,0,66317,1917157,3056945,6314155,618373,565879,0,39211,0,396968,7934586,8865330,584490,397508,0,0,379592,10226920,23,-2292356,0,-371,0,45577,0,124776,169982,934571,353900,1288471
006052,60399,American Family Life Insurance Company,3431,339531,213071,28491,581094,249790,0,129602,20867,35305,435565,145529,834574,39373,112718,0,0,0,181,986847,905960,40870,156541,0,165,0,1103535,-5512,-111176,0,165,0,-6531,0,-2882,-9248,25105,71629,96734,4402,342198,210366,29185,581749,246405,0,115025,27321,36238,424990,156759,860718,131916,58049,0,0,0,0,1050682,926777,170954,117231,0,81,1461,1216504,-6197,-159624,0,81,0,-6692,0,-6089,-12700,-15566,87195,71629,1250,348806,215059,37024,600889,245662,-3158,129161,27415,42468,441547,159341,1098322,0,82646,0,5700,0,0,1186669,1278958,31649,99461,0,93,714,1410875,-15999,-208207,0,93,0,-1452,0,12867,11509,-37357,124552,87195,-3714,373108,213213,23559,609880,251914,-9904,120988,35678,19201,417877,192004,706985,50000,49664,0,1011,0,2642,810302,821780,105945,92743,0,5700,0,1026168,1968,-217834,0,0,0,25841,0,936,26777,947,123606,124552
069640,00000,American Fidelity Group (G),1421,1021716,187625,35519,1244859,469552,0,387750,533,50265,908099,336759,394493,1390,52428,108,4,0,1358,449780,606646,4005,94174,162,508,5013,710508,723,-261450,0,0,-58,-436,38000,2934,-35560,39750,140146,179896,2871,871826,165703,53042,1090570,451585,0,359600,415,41600,853200,237370,333260,5435,69790,0,0,0,4837,413322,463134,279,84765,981,381,976,550515,26333,-163526,0,0,-59,-636,38700,-22388,-61783,12061,128085,140146,1129,826048,161606,45228,1032882,426940,0,337388,354,39000,803682,229200,396721,308,49883,206,102,0,0,447220,583789,24,47664,1015,399,512,633402,-461,-185721,0,0,-443,-821,41800,4233,-38830,4649,123437,128085,-1118,793680,156829,42324,992834,398230,0,320531,264,21700,740725,252109,648599,392,53850,0,1,0,0,702843,880333,3,62948,11147,274,643,955348,-295,-252211,0,0,50000,-1196,41903,18891,25792,25690,97747,123437
070166,00000,American National Group (G),18438,1982331,781903,236518,3000752,1949401,-88990,730985,8458,36890,2636745,364007,1305063,18646,853973,15145,258808,0,80844,2532479,1417592,7542,961823,96632,248146,34920,2766656,1567,-235744,0,3174,0,-4914,93446,9365,-85820,42443,399744,442187,11910,1605853,833571,204348,2643771,2035114,-45823,700879,9772,44653,2744595,-100823,1285152,22244,604281,64112,164908,0,36640,2177338,1105321,2860,655579,35328,143173,16845,1959106,8635,209597,0,99,0,13879,94923,-5290,-86235,22538,377206,399744,17206,1473780,892468,195768,2562016,2036110,-37227,729940,10431,74684,2813938,-251922,2087757,37400,772244,82062,642113,0,1074,3622649,1611635,27051,909824,91390,652769,5953,3298621,3858,320170,0,0,0,39058,105331,112135,45861,114109,263097,377206,6985,1667068,927446,189346,2783860,1744824,7663,651719,10796,160144,2575146,208715,1645592,56774,555150,0,143387,0,0,2400904,1610618,45738,680695,51627,78846,6504,2474028,1988,-75111,0,0,0,-17679,99157,335,-116500,17103,245994,263097
069676,00000,Americo Life Group (G),3024,556042,235099,85955,877096,403184,-10372,241379,422,7065,641679,235417,968755,97289,41076,0,8342,0,0,1115463,1107945,131763,55936,0,32472,4214,1332330,-6406,-210461,0,0,0,-8077,15724,-21526,-45327,-20371,44648,24277,11496,448173,237801,95051,781025,407503,-12837,235892,452,17211,648221,132804,981692,74308,45882,0,10573,0,27907,1140363,990771,114634,38877,0,15034,0,1159316,-4756,-14197,0,0,0,-8403,50000,-41983,-100386,18222,26426,44648,13977,244046,235532,100384,579963,390708,-12488,214625,462,13942,607249,-27286,1248408,73121,70236,0,0,0,41380,1433145,1122805,170313,41470,115,14507,0,1349210,-5855,89791,0,0,0,-1887,35596,-23658,-61141,1364,25062,26426,6929,308174,243636,113488,665299,400792,-19310,228125,480,27681,637768,27531,928708,127434,32812,0,0,0,15427,1104380,865099,172632,9465,110,600,0,1047906,-7105,63579,0,0,0,2076,21879,-64448,-84251,6859,18203,25062
069689,00000,Ameriprise Financial Group (G),-217695,6617365,1254178,2074138,9945681,8949672,-692952,1046666,0,23068,9326454,619227,2829839,352,617832,7967,101,877,32396,3489364,2390179,250,522817,0,5000,339496,3257743,18314,213307,0,-10,0,-4818,800000,29500,-775328,57207,177900,235107,-132407,6287515,1374429,2018850,9680794,8771538,-1014594,1030632,0,532173,9319749,361044,3225036,19131,562418,0,20997,-201,1842,3829223,1761092,22002,523080,0,1500,549694,2857368,31850,940005,0,-55,-450000,-9749,900000,13629,-1346175,-45126,223026,177900,153930,6615473,1415699,1870044,9901217,7828724,-315232,1063758,0,157628,8734878,1166339,3926415,10131,696167,0,59,0,4934,4637707,3829882,58129,618720,0,2750,552382,5061864,21219,-445376,0,-100,30,3886,800000,6937,-789247,-68285,291311,223026,-115571,6741259,1591911,1711056,10044227,7524009,37718,1052344,0,239847,8853917,1190310,3552653,10694,309702,0,210,-1,0,3873257,2200574,53338,1231570,0,0,982626,4468108,12549,-607401,0,0,-153889,6705,865000,-6103,-1018287,-435378,726689,291311
069790,00000,Ameritas Life Group (G),0,2395949,468773,122593,2987315,2173427,-281263,600253,24798,45149,2562364,424951,1073579,247918,241487,23503,59787,2,0,1646276,1362753,277756,315617,7084,69447,22451,2055109,15782,-424615,0,0,1261,96369,20000,-956,76674,77011,178879,255890,0,2304042,500206,135809,2940057,2162239,-236528,601738,25511,-1223,2551738,388319,772391,152572,193690,7485,50682,0,17346,1194166,1253692,155142,229658,12982,65817,35,1717326,26833,-549993,0,0,-172,132251,20000,-8404,103675,-57999,236878,178879,0,2231499,417470,109449,2758418,2134377,-262833,570918,26424,-7434,2461452,296965,863326,249769,176625,9193,43255,0,0,1342169,1196272,164445,195362,2475,24326,24841,1607721,8591,-274143,0,0,-28000,42531,21833,60451,53148,75970,160908,236878,0,2183684,473375,77515,2734574,2017237,-109182,512023,26087,3317,2449481,285093,907635,171419,132779,3526,33214,2,16221,1264796,926002,160686,471047,6476,34383,3754,1602350,1811,-339364,0,926,28314,54228,50000,-19095,14373,-39898,219210,179312
007464,72222,Amica Life Insurance Company,0,64386,42757,9913,117056,54625,0,41287,0,-1481,94432,22624,158202,13454,26,0,650,0,140,172472,191542,10525,5106,0,15459,0,222631,149,-50308,0,0,0,-13085,0,2032,-11053,-38737,88784,50047,0,60915,44387,9354,114657,64298,0,37230,0,1280,102808,11849,176239,14414,0,0,303,0,0,190956,176773,11541,0,0,12141,0,200456,-591,-8909,0,50000,0,-12726,0,1895,39169,42109,46675,88784,0,63200,45611,8568,117379,54497,0,32297,0,7731,94525,22853,249652,8607,0,0,148,0,0,258407,270690,3289,0,0,243,0,274222,-7,-15808,0,0,0,-6881,0,-1166,-8047,-1002,47678,46675,2094,62978,48250,9021,120249,54308,0,30672,0,5025,90004,30245,206421,9276,0,0,140,0,0,215837,202549,7537,0,0,4,0,210090,791,4956,0,0,0,-4898,0,-6114,-11013,24188,23490,47678
070135,00000,Assurant Inc Group (G),1070,3526890,392179,183528,4102597,3321278,-98761,1319093,1340,-76783,4466167,-363570,999918,58144,268132,0,123888,105,97179,1547365,993507,80622,90859,3213,9908,3856,1181964,-4010,369410,0,490000,0,-8815,128704,-110421,242061,247900,151208,399109,725,3418024,398760,151512,3968296,2850612,-110376,1375104,1355,20164,4136858,-168563,980250,31981,142913,2589,53798,-256,3973,1215249,964187,44585,88000,3898,52755,4281,1157706,-2590,60132,0,241000,0,-4740,168950,8851,76160,-32270,183478,151208,2218,3215223,407062,137878,3760162,2393893,-125677,1340482,1452,58646,3668796,91366,1628653,66969,180743,1072,18580,7,4120,1900144,1466094,115558,125222,7206,29576,3693,1747349,-1521,154316,0,34561,0,-2359,184302,-1549,-153649,92033,91446,183478,328,3139287,426999,122803,3689090,2361747,-138828,1330352,1517,86215,3641003,48087,1399738,33174,104377,0,64805,162,4804,1607060,1250547,46660,46713,5313,47483,8753,1405469,-1471,203062,0,-33000,0,-2732,285764,-9287,-330783,-79634,171079,91446
070511,00000,Assurity Life Insurance Group (G),0,191312,115162,17502,323975,182451,0,111796,17381,6795,318424,5551,450739,6727,42805,1294,2759,0,0,504324,403785,31143,73030,2164,5775,427,516324,2932,-14932,0,0,0,-2027,0,-3921,-5948,-15329,24521,9192,0,189777,116260,22298,328335,175473,0,112630,17359,3280,308742,19593,281372,12406,42191,5627,1202,0,0,342798,245949,26098,41384,357,30886,502,345177,2646,-5025,-10000,0,0,-5547,0,1274,-14273,296,24225,24521,0,190446,119418,21740,331604,188415,0,110547,18389,8499,325849,5755,210993,11069,48744,1076,1072,0,7426,280380,190248,2964,48262,215,14576,0,256266,2701,21413,0,0,0,-4952,0,-3873,-8825,18344,5882,24225,0,225123,123976,24572,373670,225077,0,118330,21301,10630,375339,-1669,216405,11837,42006,13014,481,0,0,283743,193754,6149,55772,9792,12092,0,277559,37,6148,-10000,0,0,-3117,0,2369,-10747,-6269,12150,5882
070478,00000,Athene Life Group (G),9675,537672,3010406,546507,4094585,3107098,101116,642922,141,-25724,3825554,269031,9703973,29260,753424,13847,577796,-263,328051,11406090,9802406,5538,671869,0,678453,51602,11209869,-14495,210716,0,-9496,0,234372,0,-770717,-545840,-66094,2337538,2271444,6530,346138,3533275,571177,4450590,4128770,91234,1099659,165,19931,5339759,-889168,10732666,73087,1058400,0,1213312,-1624,167779,13243620,10525361,76676,908025,0,976238,408865,12895164,-15938,364394,-170000,208609,0,-738005,0,1135307,435911,-88863,2426401,2337538,205635,-26582130,4229218,-819888,-23172799,-19586463,75655,1134859,10886,262754,-18102309,-5070490,27762180,880838,1143510,0,1318434,2224,230422,31337608,18770121,260881,1307502,0,1757335,64965,22160805,-359556,9536358,-202000,1390110,0,-480437,2190000,-1479487,-2961815,1504053,922348,2426401,22,6471837,3131249,-1568538,8034548,5459262,-729801,1443731,14671,-2372,6185491,1849056,12430024,279524,283093,0,385346,102,192499,13570588,13788536,507662,1551841,0,701099,142273,16691411,-32412,-3088411,0,120991,-174,-136196,84099,1223080,1123602,-115753,1041177,925425
