,,,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008188,56030,Catholic Financial Life,0,0,0,0,0,0,0,171306,0,0,0,0,0,171306,1218,0,0,0,0,0,1218,14668,0,0,0,0,0,14668,71180,1305,0,0,0,0,72485,151030,4611,1000,0,0,0,156641,413944,145740,41284,26657,2624,806,631056,2456,5205,0,0,0,0,7661,0,0,0,0,0,0,0,185695,0,0,0,0,0,185695,1674,0,0,0,0,0,1674,15511,0,0,0,0,0,15511,54024,0,0,0,0,0,54024,193555,1938,1000,0,0,0,196493,428400,174527,26474,20091,3879,732,654103,2302,4607,174,0,0,0,7083,0,0,0,0,0,0,0,38397,0,0,0,0,0,38397,1684,0,0,0,0,0,1684,15109,0,0,0,0,0,15109,52552,0,0,0,0,0,52552,350622,3432,2075,0,0,0,356129,457902,231668,13116,7687,2035,580,712987,5486,421,101,0,0,0,6007,0,0,0,0,0,0,0,29266,0,0,0,0,0,29266,1177,0,0,0,0,0,1177,14492,0,0,0,0,0,14492,52375,0,0,0,0,0,52375,329958,3202,2075,0,0,0,335235,521579,248010,6888,2530,905,542,780454,4461,1546,0,0,0,0,6007,0,0,0,0,0,0,0,23596,0,0,0,0,0,23596,1163,0,0,0,0,0,1163,14490,0,0,0,0,0,14490,50841,0,0,0,0,0,50841,313418,2542,2075,0,0,0,318034,559191,270895,4482,1330,845,364,837108,0,9133,174,0,0,0,9307,0,0,0,0,0,0,0,15247,0,0,0,0,0,15247,1148,0,0,0,0,0,1148,16137,0,0,0,0,0,16137,53889,0,0,0,0,0,53889,316438,2520,1000,0,0,0,319958,548298,313920,6281,537,251,223,869509,1783,9193,0,74,0,0,11051
008827,57347,Catholic Life Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89547,0,0,0,0,0,89547,0,0,0,0,0,0,0,104545,0,0,0,0,0,104545,413175,195939,863,706,0,0,610682,4250,5043,1000,0,0,0,10293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110942,0,0,0,0,0,110942,0,0,0,0,0,0,0,117910,0,0,0,0,0,117910,455555,190999,863,529,0,0,647946,2500,4793,2500,0,0,0,9793,0,0,0,0,0,0,0,5093,0,0,0,0,0,5093,0,0,0,0,0,0,0,124360,0,0,0,0,0,124360,0,0,0,0,0,0,0,108595,0,0,0,0,0,108595,461893,228921,827,0,0,0,691641,750,3750,2500,0,0,0,7000,0,0,0,0,0,0,0,4749,0,0,0,0,0,4749,0,0,0,0,0,0,0,129448,2395,0,0,0,0,131844,0,0,0,0,0,0,0,94532,0,0,0,0,0,94532,486481,249737,9109,0,0,0,745327,0,500,2000,0,0,0,2500,0,0,0,0,0,0,0,4264,0,0,0,0,0,4264,0,0,0,0,0,0,0,129998,0,0,0,0,0,129998,0,0,0,0,0,0,0,81352,0,0,0,0,0,81352,498572,293748,6959,0,0,0,799278,0,500,2000,0,0,0,2500,0,0,0,0,0,0,0,3907,0,0,0,0,0,3907,0,0,0,0,0,0,0,139036,425,555,0,0,0,140016,0,0,0,0,0,0,0,73345,0,0,0,0,0,73345,467188,349413,16906,0,0,0,833507,0,1000,1500,0,0,0,2500
006191,57487,Catholic Order of Foresters,0,0,0,0,0,0,0,28887,0,0,0,0,0,28887,0,0,0,0,0,0,0,1735,0,0,0,0,0,1735,52895,1116,0,0,0,0,54011,88124,648,0,0,0,0,88772,295715,174507,20947,7662,426,352,499611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21832,0,0,0,0,0,21832,0,0,0,0,0,0,0,1734,0,0,0,0,0,1734,71594,2170,0,0,0,0,73764,98680,5987,0,219,0,0,104887,339287,170940,16327,6289,2433,531,535806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23439,0,0,0,0,0,23439,2544,349,0,0,0,0,2892,1883,0,0,0,0,0,1883,70874,970,0,0,0,0,71844,100638,8619,0,114,105,0,109476,378597,192959,19449,7405,2723,622,601755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26925,0,0,0,0,0,26925,1078,0,0,0,0,0,1078,1626,0,0,0,0,0,1626,65860,1565,0,0,0,0,67425,88925,10958,0,114,105,0,100102,424436,209208,19668,2424,6492,4251,666480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26980,0,0,0,0,0,26980,4924,500,0,0,0,0,5424,5146,0,0,0,0,0,5146,65005,2067,0,0,0,0,67073,111232,14038,0,114,105,0,125489,448753,198597,9002,10567,3834,2026,672779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22354,0,0,0,0,0,22354,2166,500,0,0,0,0,2666,2376,1795,0,0,0,0,4171,58918,3056,1483,0,0,0,63458,107293,8967,513,114,594,0,117481,486149,204784,12874,6462,6180,1928,718378,0,0,0,0,0,0,0
007367,80896,Centre Life Insurance Company,0,0,0,0,0,0,0,426750,0,0,0,0,0,426750,6900,0,0,0,0,0,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95842,0,0,0,0,0,95842,1095122,169430,6124,518,2088,0,1273282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548664,0,0,0,0,0,548664,4249,0,0,0,0,0,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80723,0,0,0,0,0,80723,1053428,93984,0,851,656,0,1148920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605335,0,0,0,0,0,605335,1249,0,0,0,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111575,0,0,0,0,0,111575,971353,97588,0,875,671,0,1070487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649290,0,0,0,0,0,649290,5982,0,0,0,0,0,5982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91687,0,0,0,0,0,91687,1036520,113192,0,0,1492,139,1151344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617903,0,0,0,0,0,617903,1250,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58023,0,0,0,0,0,58023,1086287,109711,0,930,0,0,1196928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618418,0,0,0,0,0,618418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48472,0,0,0,0,0,48472,1020838,162499,0,0,0,0,1183337,0,0,0,0,0,0,0
006276,62383,Centurion Life Insurance Company,0,0,0,0,0,0,0,675386,0,0,0,0,0,675386,66181,0,0,0,0,0,66181,0,0,0,0,0,0,0,21104,0,0,0,0,0,21104,133289,5972,0,0,0,0,139261,59074,464247,52650,1179,0,0,577150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481325,0,0,0,0,0,481325,53992,0,0,0,0,0,53992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52410,100,0,0,0,0,52510,27234,235214,134578,5119,0,0,402145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517598,0,0,0,0,0,517598,25687,0,0,0,0,0,25687,0,0,0,0,0,0,0,1007,0,0,0,0,0,1007,68935,0,0,0,0,0,68935,20272,258682,88321,4129,0,0,371404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92567,0,0,0,0,0,92567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,501,575159,0,0,0,0,0,575159,29083,292601,80860,6131,0,0,408674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84862,0,0,0,0,0,84862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599979,0,0,0,0,0,599979,41369,266183,83254,5501,0,0,396307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171176,0,0,0,0,0,171176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548736,0,0,0,0,0,548736,199134,243155,53759,9545,0,275,505868,0,0,0,0,0,0,0
070173,00000,CIGNA Group (G),0,0,0,0,0,0,0,523009,0,0,0,0,0,523009,115039,48703,0,0,0,0,163742,336145,0,0,0,0,0,336145,658083,18726,0,0,0,0,676809,1072438,124805,0,0,0,0,1197243,3315383,3560982,906347,354291,146822,52100,8335925,10421,9107,5139,10438,14357,0,49462,0,0,0,0,0,0,0,620816,0,0,0,0,0,620816,116267,50824,0,0,0,0,167091,303199,858,0,0,0,0,304056,604280,18537,0,0,0,0,622817,1073029,81145,0,7122,0,0,1161297,3376337,3943469,1193641,398827,113482,23720,9049476,423,17065,2970,17718,0,0,38176,0,0,0,0,0,0,0,321937,0,0,0,0,0,321937,173541,37027,0,0,0,0,210568,263346,0,0,0,0,0,263346,555638,18553,0,0,0,0,574191,1291723,79527,5174,7099,0,0,1383523,2604280,4506202,1310189,430343,117618,71779,9040411,272,17057,0,17714,0,0,35043,0,0,0,0,0,0,0,339255,0,0,0,0,0,339255,145009,43546,0,0,0,0,188555,209180,0,0,0,0,0,209180,487447,16087,0,0,0,0,503534,1344378,34321,4027,3047,0,0,1385774,3279895,3827339,1158263,500277,158460,72044,8996276,0,10000,7272,10438,0,0,27710,0,0,0,0,0,0,0,250388,0,0,0,0,0,250388,99528,86262,0,0,0,0,185790,156896,0,0,0,0,0,156896,379648,0,0,0,0,0,379648,1298476,19389,0,624,523,0,1319012,2957114,4924248,944078,516590,184264,34861,9561154,0,0,27705,0,0,0,27705,0,0,0,0,0,0,0,196680,0,0,0,0,0,196680,156242,63199,0,0,0,0,219441,110228,0,0,0,0,0,110228,331497,18979,0,0,0,0,350475,1228453,8998,6393,0,0,882,1244726,2993620,5211973,1137949,472974,170044,32741,10019300,0,0,27699,0,0,0,27699
006568,76236,Cincinnati Life Insurance Company,0,0,0,0,0,0,0,128515,0,0,0,0,0,128515,0,0,0,0,0,0,0,1000,0,0,0,0,0,1000,96264,0,0,0,0,0,96264,103767,0,0,0,0,0,103767,881371,805511,50261,7826,8538,108,1753614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157524,0,0,0,0,0,157524,0,0,0,0,0,0,0,1000,0,0,0,0,0,1000,96221,0,0,0,0,0,96221,106910,0,0,0,0,0,106910,998194,956663,22157,13144,600,1234,1991993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533,0,0,0,0,0,3533,0,0,0,0,0,0,0,1000,0,0,0,0,0,1000,96175,0,0,0,0,0,96175,264675,1295,0,0,0,0,265970,974583,1166045,67323,10053,0,417,2218421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291,0,0,0,0,0,3291,249,0,0,0,0,0,249,1000,0,0,0,0,0,1000,89935,0,0,0,0,0,89935,313400,900,0,0,0,0,314300,933271,1244340,141355,0,0,0,2318966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,0,0,0,0,0,3151,250,0,0,0,0,0,250,0,0,0,0,0,0,0,84453,0,0,0,0,0,84453,311741,0,0,0,0,0,311741,980573,1271960,184122,11713,0,102,2448470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,299,250,0,0,0,0,0,250,0,0,0,0,0,0,0,92333,0,0,0,0,0,92333,389081,0,0,0,0,0,389081,837932,1443913,222887,26307,0,4000,2535039,0,0,0,0,0,0,0
069688,00000,Citizens Inc Group (G),0,0,0,0,0,0,0,374955,0,0,0,0,0,374955,105,0,0,0,0,0,105,26562,0,0,0,0,0,26562,70257,7348,0,0,0,0,77605,6673,0,0,0,0,0,6673,74718,62963,4605,3353,100,16,145755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306718,0,0,0,0,0,306718,105,0,0,0,0,0,105,66586,100,0,0,0,0,66686,115206,6817,0,0,0,0,122024,4732,0,0,0,0,0,4732,87664,75204,10416,3204,98,129,176714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11595,0,0,0,0,0,11595,105,0,0,0,0,0,105,13143,100,0,0,0,97,13340,122890,1148,0,0,0,0,124038,310706,21305,0,0,0,0,332011,86057,126416,7213,3906,461,14,224067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11042,0,0,0,0,0,11042,0,0,0,0,0,0,0,18070,300,0,0,0,95,18465,152096,0,0,0,0,0,152096,353317,26355,583,0,0,0,380255,78281,119478,15556,3838,181,153,217487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10742,0,0,0,0,0,10742,0,0,0,0,0,0,0,21279,0,0,0,0,0,21279,169281,1084,0,0,0,0,170365,375378,22854,578,0,0,0,398809,86545,121874,19783,3531,203,116,232051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11197,0,0,0,0,0,11197,0,0,0,0,0,0,0,17842,7287,0,0,0,0,25129,183740,5665,3311,0,0,0,192715,433862,27384,0,0,0,0,461246,98006,103777,18058,3647,201,95,223785,0,0,0,0,0,0,0
070262,00000,CMFG Life Group (G),0,0,0,0,0,0,0,272066,0,0,0,0,0,272066,11450,10500,0,0,0,0,21950,42019,0,0,0,0,0,42019,147586,322,0,0,0,0,147908,564719,2281,0,0,0,0,567000,2478635,2001115,441069,68249,110926,25732,5125726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178326,0,0,0,0,0,178326,10988,10500,0,0,0,0,21488,45774,0,0,0,0,0,45774,169922,2221,0,0,0,0,172142,681418,256,0,0,0,0,681674,2515643,2171203,451426,117817,71799,31287,5359174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154076,0,0,0,0,0,154076,4819,10500,0,0,0,0,15319,45729,0,0,0,0,0,45729,181330,2189,0,0,0,0,183518,622125,254,0,0,0,0,622379,2590674,2556566,340884,164799,29223,25441,5707587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108980,0,0,0,0,0,108980,0,10500,0,0,0,0,10500,45681,0,0,0,0,0,45681,208572,2156,0,0,0,0,210728,535833,253,0,0,0,0,536085,2888723,2580608,318362,113984,26429,20790,5948896,0,0,0,0,0,0,0,47072,42793,20000,0,0,0,109865,271672,0,0,0,0,0,271672,0,0,0,0,0,0,0,45632,0,0,0,0,0,45632,213467,0,316,1806,0,0,215589,307376,0,0,251,0,0,307627,3099841,2613670,252436,89166,54742,8137,6117992,0,0,0,0,0,0,0,36145,32858,20000,0,0,0,89003,451356,0,0,0,0,0,451356,0,0,0,0,0,0,0,41580,4000,0,0,0,0,45580,212526,7000,0,0,0,1980,221506,301257,0,0,0,0,0,301257,3316969,2643800,300689,60420,46577,12111,6380566,0,0,0,0,0,0,0
069862,00000,CNO Group (G),0,0,0,0,29246,10929,40175,560758,0,0,0,0,0,560758,0,0,0,0,0,0,0,7739,521,0,0,0,0,8259,161159,10781,0,0,0,0,171940,1762717,140923,4766,0,0,0,1908406,6398288,6966213,606389,177334,26252,304,14174780,71541,88844,7782,7690,119,0,175977,0,0,0,0,7579,0,7579,275405,0,0,0,0,0,275405,0,0,0,0,0,0,0,2087,0,0,0,0,0,2087,136939,6296,0,0,0,0,143235,1944748,107005,5772,0,0,0,2057524,6927475,8237585,682631,218845,22024,304,16088864,75802,15229,11476,23488,0,0,125995,0,0,0,0,7579,1541,9120,156906,0,0,0,0,0,156906,0,0,0,0,0,0,0,2079,0,0,0,0,0,2079,192099,6714,0,0,0,0,198813,1827324,96657,17091,0,0,0,1941071,6822429,8657364,693030,279353,26002,275,16478454,8738,1222,10303,2394,10076,0,32732,0,0,0,0,7579,4378,11957,130641,0,0,0,0,0,130641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186225,5303,0,0,0,0,191528,1675128,121776,7100,0,0,0,1804004,7050105,8850051,877665,290155,35646,0,17103623,11964,22630,5155,2390,0,0,42139,0,0,0,0,7579,6677,14256,223623,0,0,0,0,0,223623,0,1807,0,0,0,0,1807,7755,0,0,0,0,0,7755,190449,4432,0,0,0,0,194881,1853986,91084,20617,0,0,0,1965687,6923516,8296520,775430,374376,63251,0,16433093,11899,24124,3156,4547,0,0,43726,0,0,0,3770,0,0,3770,256646,0,0,0,0,0,256646,6795,12098,2432,0,0,0,21326,0,6248,0,0,0,0,6248,135925,0,0,0,0,0,135925,1850380,58274,0,0,0,9690,1918344,7462499,8541312,587825,217466,84808,224,16894136,14257,20371,0,0,0,0,34628
069961,00000,Columbian Financial Group (G),0,0,0,0,0,0,0,56898,0,0,0,0,0,56898,1643,974,0,0,0,0,2617,21294,1945,0,0,0,0,23239,67067,2884,0,0,2354,0,72306,356182,10466,1170,0,0,0,367818,344735,182015,9581,2173,1848,0,540352,0,993,0,0,0,0,993,0,0,0,0,0,0,0,60024,0,0,0,0,0,60024,1635,0,0,0,0,0,1635,20254,0,0,0,0,0,20254,138774,5393,0,0,0,0,144166,356551,9657,1130,0,0,0,367338,317028,175000,4710,410,1886,0,499033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43858,0,0,0,0,0,43858,1626,0,0,0,0,0,1626,16729,0,0,0,0,0,16729,168134,3264,601,0,0,0,171999,402185,7352,0,0,0,0,409537,284333,184026,1931,0,1400,0,471690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37987,267,0,0,0,0,38254,1117,0,0,0,0,0,1117,26488,0,0,0,0,0,26488,228596,1182,0,0,0,0,229778,373512,6242,0,0,0,0,379754,316926,171629,2242,122,1343,0,492263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183183,0,0,0,0,0,183183,0,0,0,0,0,0,0,11770,0,0,0,0,0,11770,84313,0,0,0,0,0,84313,363797,956,0,0,0,0,364753,318714,241602,187,55,616,0,561175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72588,0,0,0,0,0,72588,0,0,0,0,0,0,0,7870,0,0,0,0,0,7870,50855,0,0,0,0,0,50855,259622,956,0,0,0,0,260579,482007,367442,167,0,0,0,849616,0,0,0,0,0,0,0
070178,00000,Combined A&H Group (G),0,0,0,0,0,0,0,232954,0,0,0,0,0,232954,663140,7689,0,0,0,0,670829,0,15,0,0,0,0,15,0,0,0,0,0,0,0,562923,214,3177,0,0,0,566313,723993,170618,6952,2196,0,0,903760,15234,1664,0,1141,325,0,18364,0,0,0,0,0,0,0,168172,0,0,0,0,0,168172,596849,7658,6659,0,0,0,611167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386823,0,218,16,0,0,387057,541121,128386,3393,4992,125,0,678017,10688,0,0,0,305,0,10993,0,0,0,0,0,0,0,119233,0,0,0,0,0,119233,320891,80881,46226,22051,0,0,470050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409407,55,167,16,0,0,409645,392738,198366,25139,15713,0,0,631956,6701,0,0,0,0,0,6701,0,0,0,0,0,0,0,150258,0,0,0,0,0,150258,301327,94865,32164,18838,0,0,447194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388697,54,156,16,0,0,388924,408724,226979,23698,7858,0,0,667260,3863,0,0,0,0,0,3863,0,0,0,0,0,0,0,152134,0,0,0,0,0,152134,278301,85946,39859,39132,2123,0,445360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363799,0,701,0,399,0,364899,391259,231920,20473,4411,0,0,648063,2466,0,0,0,0,0,2466,0,0,0,0,0,0,0,208477,0,0,0,0,0,208477,228323,83851,42872,48740,2263,0,406047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285821,0,0,0,0,843,286664,314759,214989,18460,4363,433,153,553157,3726,0,0,0,0,0,3726
070142,00000,COUNTRY Financial Life Group (G),0,0,0,0,0,0,0,191407,0,0,0,0,0,191407,14466,0,0,0,0,0,14466,84999,3000,0,0,0,0,87999,438614,16481,1002,0,0,0,456097,1433376,65752,0,0,0,0,1499128,1677198,1383467,220338,85087,27315,15686,3409091,11045,9867,10484,4999,0,2139,38533,0,0,0,0,0,0,0,222333,0,0,0,0,0,222333,37993,4722,0,0,0,0,42715,89956,3000,0,0,0,0,92956,507842,12294,0,1001,0,0,521137,1513239,55936,2340,0,0,0,1571515,2056489,1472036,198653,78641,18223,6315,3830357,3421,10561,10484,4999,0,1881,31346,0,0,0,0,0,0,0,284357,0,0,0,0,0,284357,37734,4753,0,0,0,0,42487,92924,0,0,0,0,0,92924,521794,7786,0,0,0,1000,530580,1361530,45488,7893,3180,0,0,1418091,2251076,1679866,255660,57894,26188,12543,4283227,2009,7224,5948,5786,0,0,20967,0,0,0,0,0,0,0,271221,0,0,0,0,0,271221,37364,4787,0,0,0,0,42150,107962,0,0,0,0,0,107962,564741,0,0,0,0,0,564741,1465832,53203,5891,0,0,0,1524926,2330554,1827684,240118,53424,24675,17724,4494179,2566,7644,1012,2788,0,0,14009,0,0,0,0,0,0,0,247917,0,0,0,0,0,247917,32883,10804,0,0,0,0,43688,110246,0,0,0,0,0,110246,540615,10740,0,0,0,0,551355,1480281,30347,1551,0,0,0,1512179,2637217,1788483,247269,42822,14679,14204,4744673,2566,37362,7005,2788,0,0,49722,0,0,0,0,0,0,0,217486,0,0,0,0,0,217486,31899,9829,980,0,0,0,42708,109919,0,0,0,0,0,109919,548980,6250,2253,0,0,0,557483,1453733,33128,0,0,0,0,1486862,2830965,1951122,237791,45476,18364,10691,5094409,4768,44113,13600,2789,0,0,65270
069637,00000,Dearborn National Life Insurance Group (G),0,0,0,0,0,0,0,224424,0,0,0,0,0,224424,0,0,0,0,0,0,0,3700,0,0,0,0,0,3700,500,0,0,0,0,0,500,376737,6009,0,0,0,0,382747,1516728,626918,80162,115408,14094,2791,2356102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136889,0,0,0,0,0,136889,4021,0,0,0,0,0,4021,17766,0,0,0,0,0,17766,26912,0,0,0,0,0,26912,381704,4825,0,0,0,0,386529,1457786,607683,84679,93409,8835,4274,2256666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181127,0,0,0,0,0,181127,3770,0,0,0,0,0,3770,17267,0,0,0,0,0,17267,26865,0,0,0,0,0,26865,319070,0,0,0,0,0,319070,1229415,572907,93454,83259,5329,385,1984749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115998,0,0,0,0,0,115998,3767,0,0,0,0,0,3767,10158,0,0,0,0,0,10158,28822,0,0,0,0,0,28822,288560,775,0,0,0,0,289335,1076746,545713,83773,60047,1224,0,1767504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73162,0,0,0,0,0,73162,1263,0,0,0,0,0,1263,9591,0,0,0,0,0,9591,27357,0,0,0,0,0,27357,250302,775,0,0,0,0,251077,963296,551087,74823,80292,865,91,1670455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132971,0,0,0,0,0,132971,1259,0,0,0,0,0,1259,6696,1702,0,0,0,0,8398,25515,0,0,0,0,0,25515,229247,775,465,0,0,0,230487,734344,593712,76003,79223,1392,0,1484675,809,0,0,0,0,0,809
069798,00000,Delaware Life Insurance Group (G),0,0,0,0,0,0,0,1813607,0,0,0,0,0,1813607,9794,704,0,0,0,0,10499,12049,0,0,0,0,0,12049,1400,1082,0,0,0,0,2482,191722,0,664,0,0,0,192386,4212116,3520305,480821,178139,119704,91889,8602974,215282,130482,95156,19014,0,0,459934,0,0,0,0,0,0,0,950174,0,0,0,0,0,950174,25321,24087,0,0,0,0,49408,0,0,0,0,0,0,0,900,594,0,0,0,0,1494,130329,140,0,0,0,0,130469,3572001,3605426,351766,201486,154569,99369,7984617,52229,231197,51372,0,4502,7343,346642,0,0,0,0,0,0,0,1300059,0,0,0,0,0,1300059,28569,21932,0,0,0,0,50502,115,943,0,0,0,0,1058,0,0,0,0,0,0,0,103304,3498,0,0,0,0,106802,3637136,3161873,210898,84870,61753,85953,7242483,13770,214942,58002,0,1251,0,287965,0,0,0,0,0,0,0,851735,0,0,0,0,0,851735,7025,20387,0,0,0,0,27412,7209,926,0,0,0,0,8136,0,0,0,0,0,0,0,155824,2998,0,0,0,0,158822,1806380,2789774,102785,41541,8997,14560,4764037,13786,198872,19800,0,0,0,232458,0,0,0,0,0,0,0,541030,0,0,0,0,0,541030,5107,18746,0,0,0,0,23853,936,0,0,0,0,0,936,12335,0,0,0,0,0,12335,351843,2498,0,0,0,0,354341,2445495,2700146,275862,158799,69120,1675,5651098,8500,130837,12604,0,0,0,151942,0,17800,0,0,0,0,17800,294076,0,0,0,0,0,294076,3056,17004,0,0,0,0,20059,7873,0,0,0,0,0,7873,11716,0,0,0,0,0,11716,313607,12519,0,0,0,0,326126,3098500,3153816,212015,120269,47600,5599,6637799,7093,64585,6485,0,0,0,78162
060315,62510,EquiTrust Life Insurance Company,0,0,0,0,0,0,0,278333,0,0,0,0,0,278333,0,0,0,0,0,0,0,20283,0,0,0,0,0,20283,384024,9541,0,0,0,0,393565,1393167,108427,34213,13041,0,0,1548848,1845308,1704720,258590,112317,74265,0,3995200,49427,46009,0,4471,8120,14748,122774,0,0,0,0,0,0,0,161338,0,0,0,0,0,161338,0,0,0,0,0,0,0,20285,0,0,0,0,0,20285,365438,15470,0,0,0,0,380908,1542653,87139,6000,7723,0,0,1643516,1837171,1752856,228563,62184,75382,3750,3959906,10998,83180,0,4416,0,11440,110034,0,434802,50063,0,0,0,484865,126184,0,0,0,0,0,126184,0,0,0,0,0,0,0,12643,0,0,0,0,0,12643,125239,0,0,0,0,0,125239,722885,60468,13735,7640,0,0,804728,1640033,1886146,231967,130933,126965,3325,4019369,8000,66240,20701,5409,0,0,100351,70903,496078,18500,12500,0,61854,659834,865036,0,0,0,0,0,865036,2314,0,0,0,0,0,2314,8831,0,0,0,0,0,8831,88248,0,0,0,0,0,88248,630013,48033,4751,5242,0,0,688038,2348679,2204172,250987,91410,38157,42360,4975764,7124,51821,10828,3779,0,0,73552,157830,467722,63450,27447,0,0,716450,136812,0,0,0,0,0,136812,0,3482,0,0,0,0,3482,24832,0,0,0,0,0,24832,98491,0,0,0,0,0,98491,750693,15002,4191,769,0,0,770655,3402239,2888924,171260,48338,12734,37642,6561138,21985,66059,6998,0,0,0,95042,0,0,0,0,0,0,0,1098465,0,0,0,0,0,1098465,0,10464,0,0,0,0,10464,42607,813,0,0,0,0,43420,109360,1138,13791,0,0,0,124289,903103,2794,0,451,0,0,906348,4303793,3654493,278114,74023,33827,1952,8346203,21985,36170,0,0,0,0,58156
